Azone,Bzone,Czone,Marea
HARRIS,906,NA,HGACMPO
HARRIS,908,NA,HGACMPO
HARRIS,909,NA,HGACMPO
HARRIS,910,NA,HGACMPO
HARRIS,911,NA,HGACMPO
HARRIS,912,NA,HGACMPO
HARRIS,913,NA,HGACMPO
HARRIS,914,NA,HGACMPO
HARRIS,915,NA,HGACMPO
HARRIS,916,NA,HGACMPO
HARRIS,917,NA,HGACMPO
HARRIS,918,NA,HGACMPO
HARRIS,919,NA,HGACMPO
HARRIS,920,NA,HGACMPO
HARRIS,921,NA,HGACMPO
HARRIS,922,NA,HGACMPO
HARRIS,923,NA,HGACMPO
HARRIS,924,NA,HGACMPO
HARRIS,925,NA,HGACMPO
HARRIS,926,NA,HGACMPO
HARRIS,927,NA,HGACMPO
HARRIS,928,NA,HGACMPO
HARRIS,929,NA,HGACMPO
HARRIS,930,NA,HGACMPO
HARRIS,931,NA,HGACMPO
HARRIS,932,NA,HGACMPO
HARRIS,933,NA,HGACMPO
HARRIS,934,NA,HGACMPO
HARRIS,935,NA,HGACMPO
HARRIS,936,NA,HGACMPO
HARRIS,937,NA,HGACMPO
HARRIS,938,NA,HGACMPO
HARRIS,939,NA,HGACMPO
HARRIS,940,NA,HGACMPO
HARRIS,941,NA,HGACMPO
HARRIS,942,NA,HGACMPO
HARRIS,943,NA,HGACMPO
HARRIS,944,NA,HGACMPO
HARRIS,945,NA,HGACMPO
HARRIS,946,NA,HGACMPO
HARRIS,947,NA,HGACMPO
HARRIS,948,NA,HGACMPO
HARRIS,949,NA,HGACMPO
HARRIS,950,NA,HGACMPO
HARRIS,951,NA,HGACMPO
HARRIS,952,NA,HGACMPO
HARRIS,953,NA,HGACMPO
HARRIS,954,NA,HGACMPO
HARRIS,955,NA,HGACMPO
HARRIS,956,NA,HGACMPO
HARRIS,957,NA,HGACMPO
HARRIS,958,NA,HGACMPO
HARRIS,959,NA,HGACMPO
HARRIS,960,NA,HGACMPO
HARRIS,961,NA,HGACMPO
HARRIS,962,NA,HGACMPO
HARRIS,963,NA,HGACMPO
HARRIS,964,NA,HGACMPO
HARRIS,965,NA,HGACMPO
HARRIS,966,NA,HGACMPO
HARRIS,967,NA,HGACMPO
HARRIS,968,NA,HGACMPO
HARRIS,969,NA,HGACMPO
HARRIS,970,NA,HGACMPO
HARRIS,971,NA,HGACMPO
HARRIS,972,NA,HGACMPO
HARRIS,973,NA,HGACMPO
HARRIS,974,NA,HGACMPO
HARRIS,975,NA,HGACMPO
HARRIS,976,NA,HGACMPO
HARRIS,977,NA,HGACMPO
HARRIS,978,NA,HGACMPO
HARRIS,979,NA,HGACMPO
HARRIS,980,NA,HGACMPO
HARRIS,981,NA,HGACMPO
HARRIS,982,NA,HGACMPO
HARRIS,983,NA,HGACMPO
HARRIS,984,NA,HGACMPO
HARRIS,985,NA,HGACMPO
HARRIS,986,NA,HGACMPO
HARRIS,987,NA,HGACMPO
HARRIS,988,NA,HGACMPO
HARRIS,989,NA,HGACMPO
HARRIS,990,NA,HGACMPO
HARRIS,991,NA,HGACMPO
HARRIS,992,NA,HGACMPO
HARRIS,993,NA,HGACMPO
HARRIS,994,NA,HGACMPO
HARRIS,995,NA,HGACMPO
HARRIS,996,NA,HGACMPO
HARRIS,997,NA,HGACMPO
HARRIS,998,NA,HGACMPO
HARRIS,999,NA,HGACMPO
HARRIS,1000,NA,HGACMPO
HARRIS,1001,NA,HGACMPO
HARRIS,1002,NA,HGACMPO
HARRIS,1004,NA,HGACMPO
HARRIS,1006,NA,HGACMPO
HARRIS,1007,NA,HGACMPO
HARRIS,1008,NA,HGACMPO
HARRIS,1009,NA,HGACMPO
HARRIS,1010,NA,HGACMPO
HARRIS,1011,NA,HGACMPO
HARRIS,1012,NA,HGACMPO
HARRIS,1013,NA,HGACMPO
HARRIS,1014,NA,HGACMPO
HARRIS,1015,NA,HGACMPO
HARRIS,1016,NA,HGACMPO
HARRIS,1017,NA,HGACMPO
HARRIS,1018,NA,HGACMPO
HARRIS,1019,NA,HGACMPO
HARRIS,1020,NA,HGACMPO
HARRIS,1021,NA,HGACMPO
HARRIS,1022,NA,HGACMPO
HARRIS,1023,NA,HGACMPO
HARRIS,1024,NA,HGACMPO
HARRIS,1025,NA,HGACMPO
HARRIS,1026,NA,HGACMPO
HARRIS,1027,NA,HGACMPO
HARRIS,1028,NA,HGACMPO
HARRIS,1029,NA,HGACMPO
HARRIS,1030,NA,HGACMPO
HARRIS,1031,NA,HGACMPO
HARRIS,1032,NA,HGACMPO
HARRIS,1033,NA,HGACMPO
HARRIS,1034,NA,HGACMPO
HARRIS,1035,NA,HGACMPO
HARRIS,1036,NA,HGACMPO
HARRIS,1037,NA,HGACMPO
HARRIS,1038,NA,HGACMPO
HARRIS,1039,NA,HGACMPO
HARRIS,1040,NA,HGACMPO
HARRIS,1041,NA,HGACMPO
HARRIS,1042,NA,HGACMPO
HARRIS,1043,NA,HGACMPO
HARRIS,1044,NA,HGACMPO
HARRIS,1045,NA,HGACMPO
HARRIS,1046,NA,HGACMPO
HARRIS,1047,NA,HGACMPO
HARRIS,1048,NA,HGACMPO
HARRIS,1049,NA,HGACMPO
HARRIS,1050,NA,HGACMPO
HARRIS,1051,NA,HGACMPO
HARRIS,1052,NA,HGACMPO
HARRIS,1053,NA,HGACMPO
HARRIS,1054,NA,HGACMPO
HARRIS,1055,NA,HGACMPO
HARRIS,1056,NA,HGACMPO
HARRIS,1057,NA,HGACMPO
HARRIS,1058,NA,HGACMPO
HARRIS,1059,NA,HGACMPO
HARRIS,1060,NA,HGACMPO
HARRIS,1061,NA,HGACMPO
HARRIS,1062,NA,HGACMPO
HARRIS,1063,NA,HGACMPO
HARRIS,1064,NA,HGACMPO
HARRIS,1065,NA,HGACMPO
HARRIS,1066,NA,HGACMPO
HARRIS,1067,NA,HGACMPO
HARRIS,1068,NA,HGACMPO
HARRIS,1069,NA,HGACMPO
HARRIS,1070,NA,HGACMPO
HARRIS,1071,NA,HGACMPO
HARRIS,1072,NA,HGACMPO
HARRIS,1073,NA,HGACMPO
HARRIS,1075,NA,HGACMPO
HARRIS,1076,NA,HGACMPO
HARRIS,1077,NA,HGACMPO
HARRIS,1078,NA,HGACMPO
HARRIS,1079,NA,HGACMPO
HARRIS,1080,NA,HGACMPO
HARRIS,1081,NA,HGACMPO
HARRIS,1082,NA,HGACMPO
HARRIS,1083,NA,HGACMPO
HARRIS,1084,NA,HGACMPO
HARRIS,1085,NA,HGACMPO
HARRIS,1086,NA,HGACMPO
HARRIS,1087,NA,HGACMPO
HARRIS,1088,NA,HGACMPO
HARRIS,1089,NA,HGACMPO
HARRIS,1090,NA,HGACMPO
HARRIS,1091,NA,HGACMPO
HARRIS,1092,NA,HGACMPO
HARRIS,1093,NA,HGACMPO
HARRIS,1094,NA,HGACMPO
HARRIS,1095,NA,HGACMPO
HARRIS,1096,NA,HGACMPO
HARRIS,1097,NA,HGACMPO
HARRIS,1098,NA,HGACMPO
HARRIS,1099,NA,HGACMPO
HARRIS,1100,NA,HGACMPO
HARRIS,1101,NA,HGACMPO
HARRIS,1102,NA,HGACMPO
HARRIS,1103,NA,HGACMPO
HARRIS,1104,NA,HGACMPO
HARRIS,1105,NA,HGACMPO
HARRIS,1106,NA,HGACMPO
HARRIS,1107,NA,HGACMPO
HARRIS,1108,NA,HGACMPO
HARRIS,1109,NA,HGACMPO
HARRIS,1112,NA,HGACMPO
HARRIS,1114,NA,HGACMPO
HARRIS,1116,NA,HGACMPO
HARRIS,1117,NA,HGACMPO
HARRIS,1118,NA,HGACMPO
HARRIS,1119,NA,HGACMPO
HARRIS,1120,NA,HGACMPO
HARRIS,1121,NA,HGACMPO
HARRIS,1122,NA,HGACMPO
HARRIS,1123,NA,HGACMPO
HARRIS,1125,NA,HGACMPO
HARRIS,1126,NA,HGACMPO
HARRIS,1127,NA,HGACMPO
HARRIS,1128,NA,HGACMPO
HARRIS,1129,NA,HGACMPO
HARRIS,1130,NA,HGACMPO
HARRIS,1131,NA,HGACMPO
HARRIS,1132,NA,HGACMPO
HARRIS,1133,NA,HGACMPO
HARRIS,1134,NA,HGACMPO
HARRIS,1135,NA,HGACMPO
HARRIS,1136,NA,HGACMPO
HARRIS,1137,NA,HGACMPO
HARRIS,1138,NA,HGACMPO
HARRIS,1139,NA,HGACMPO
HARRIS,1140,NA,HGACMPO
HARRIS,1141,NA,HGACMPO
HARRIS,1142,NA,HGACMPO
HARRIS,1143,NA,HGACMPO
HARRIS,1144,NA,HGACMPO
HARRIS,1145,NA,HGACMPO
HARRIS,1146,NA,HGACMPO
HARRIS,1147,NA,HGACMPO
HARRIS,1148,NA,HGACMPO
HARRIS,1149,NA,HGACMPO
HARRIS,1151,NA,HGACMPO
HARRIS,1152,NA,HGACMPO
HARRIS,1153,NA,HGACMPO
HARRIS,1154,NA,HGACMPO
HARRIS,1155,NA,HGACMPO
HARRIS,1156,NA,HGACMPO
HARRIS,1157,NA,HGACMPO
HARRIS,1158,NA,HGACMPO
HARRIS,1159,NA,HGACMPO
HARRIS,1160,NA,HGACMPO
HARRIS,1161,NA,HGACMPO
HARRIS,1162,NA,HGACMPO
HARRIS,1163,NA,HGACMPO
HARRIS,1164,NA,HGACMPO
HARRIS,1165,NA,HGACMPO
HARRIS,1166,NA,HGACMPO
HARRIS,1167,NA,HGACMPO
HARRIS,1168,NA,HGACMPO
HARRIS,1169,NA,HGACMPO
HARRIS,1170,NA,HGACMPO
HARRIS,1171,NA,HGACMPO
HARRIS,1172,NA,HGACMPO
HARRIS,1173,NA,HGACMPO
HARRIS,1174,NA,HGACMPO
HARRIS,1175,NA,HGACMPO
HARRIS,1176,NA,HGACMPO
HARRIS,1177,NA,HGACMPO
HARRIS,1179,NA,HGACMPO
HARRIS,1180,NA,HGACMPO
HARRIS,1181,NA,HGACMPO
HARRIS,1182,NA,HGACMPO
HARRIS,1183,NA,HGACMPO
HARRIS,1184,NA,HGACMPO
HARRIS,1185,NA,HGACMPO
HARRIS,1186,NA,HGACMPO
HARRIS,1187,NA,HGACMPO
HARRIS,1188,NA,HGACMPO
HARRIS,1189,NA,HGACMPO
HARRIS,1190,NA,HGACMPO
HARRIS,1191,NA,HGACMPO
HARRIS,1192,NA,HGACMPO
HARRIS,1193,NA,HGACMPO
HARRIS,1194,NA,HGACMPO
HARRIS,1195,NA,HGACMPO
HARRIS,1196,NA,HGACMPO
HARRIS,1197,NA,HGACMPO
HARRIS,1198,NA,HGACMPO
HARRIS,1199,NA,HGACMPO
HARRIS,1200,NA,HGACMPO
HARRIS,1201,NA,HGACMPO
HARRIS,1202,NA,HGACMPO
HARRIS,1203,NA,HGACMPO
HARRIS,1204,NA,HGACMPO
HARRIS,1205,NA,HGACMPO
HARRIS,1206,NA,HGACMPO
HARRIS,1207,NA,HGACMPO
HARRIS,1208,NA,HGACMPO
HARRIS,1209,NA,HGACMPO
HARRIS,1210,NA,HGACMPO
HARRIS,1211,NA,HGACMPO
HARRIS,1212,NA,HGACMPO
HARRIS,1213,NA,HGACMPO
HARRIS,1215,NA,HGACMPO
HARRIS,1216,NA,HGACMPO
HARRIS,1217,NA,HGACMPO
HARRIS,1218,NA,HGACMPO
HARRIS,1219,NA,HGACMPO
HARRIS,1220,NA,HGACMPO
HARRIS,1223,NA,HGACMPO
HARRIS,1224,NA,HGACMPO
HARRIS,1225,NA,HGACMPO
HARRIS,1226,NA,HGACMPO
HARRIS,1227,NA,HGACMPO
HARRIS,1228,NA,HGACMPO
HARRIS,1229,NA,HGACMPO
HARRIS,1230,NA,HGACMPO
HARRIS,1231,NA,HGACMPO
HARRIS,1232,NA,HGACMPO
HARRIS,1233,NA,HGACMPO
HARRIS,1235,NA,HGACMPO
HARRIS,1236,NA,HGACMPO
HARRIS,1237,NA,HGACMPO
HARRIS,1238,NA,HGACMPO
HARRIS,1239,NA,HGACMPO
HARRIS,1240,NA,HGACMPO
HARRIS,1241,NA,HGACMPO
HARRIS,1242,NA,HGACMPO
HARRIS,1243,NA,HGACMPO
HARRIS,1244,NA,HGACMPO
HARRIS,1245,NA,HGACMPO
HARRIS,1246,NA,HGACMPO
HARRIS,1247,NA,HGACMPO
HARRIS,1248,NA,HGACMPO
HARRIS,1249,NA,HGACMPO
HARRIS,1250,NA,HGACMPO
HARRIS,1251,NA,HGACMPO
HARRIS,1252,NA,HGACMPO
HARRIS,1253,NA,HGACMPO
HARRIS,1254,NA,HGACMPO
HARRIS,1255,NA,HGACMPO
HARRIS,1256,NA,HGACMPO
HARRIS,1259,NA,HGACMPO
HARRIS,1260,NA,HGACMPO
HARRIS,1261,NA,HGACMPO
HARRIS,1262,NA,HGACMPO
HARRIS,1263,NA,HGACMPO
HARRIS,1265,NA,HGACMPO
HARRIS,1266,NA,HGACMPO
HARRIS,1267,NA,HGACMPO
HARRIS,1268,NA,HGACMPO
HARRIS,1269,NA,HGACMPO
HARRIS,1270,NA,HGACMPO
HARRIS,1271,NA,HGACMPO
HARRIS,1272,NA,HGACMPO
HARRIS,1274,NA,HGACMPO
HARRIS,1275,NA,HGACMPO
HARRIS,1276,NA,HGACMPO
HARRIS,1277,NA,HGACMPO
HARRIS,1278,NA,HGACMPO
HARRIS,1279,NA,HGACMPO
HARRIS,1280,NA,HGACMPO
HARRIS,1281,NA,HGACMPO
HARRIS,1282,NA,HGACMPO
HARRIS,1283,NA,HGACMPO
HARRIS,1284,NA,HGACMPO
HARRIS,1285,NA,HGACMPO
HARRIS,1286,NA,HGACMPO
HARRIS,1287,NA,HGACMPO
HARRIS,1288,NA,HGACMPO
HARRIS,1289,NA,HGACMPO
HARRIS,1290,NA,HGACMPO
HARRIS,1291,NA,HGACMPO
HARRIS,1292,NA,HGACMPO
HARRIS,1293,NA,HGACMPO
HARRIS,1294,NA,HGACMPO
HARRIS,1295,NA,HGACMPO
HARRIS,1296,NA,HGACMPO
HARRIS,1297,NA,HGACMPO
HARRIS,1298,NA,HGACMPO
HARRIS,1299,NA,HGACMPO
HARRIS,1301,NA,HGACMPO
HARRIS,1302,NA,HGACMPO
HARRIS,1303,NA,HGACMPO
HARRIS,1304,NA,HGACMPO
HARRIS,1305,NA,HGACMPO
HARRIS,1306,NA,HGACMPO
HARRIS,1307,NA,HGACMPO
HARRIS,1308,NA,HGACMPO
HARRIS,1309,NA,HGACMPO
HARRIS,1310,NA,HGACMPO
HARRIS,1311,NA,HGACMPO
HARRIS,1313,NA,HGACMPO
HARRIS,1314,NA,HGACMPO
HARRIS,1315,NA,HGACMPO
HARRIS,1316,NA,HGACMPO
HARRIS,1317,NA,HGACMPO
HARRIS,1318,NA,HGACMPO
HARRIS,1320,NA,HGACMPO
HARRIS,1321,NA,HGACMPO
HARRIS,1322,NA,HGACMPO
HARRIS,1323,NA,HGACMPO
HARRIS,1324,NA,HGACMPO
HARRIS,1325,NA,HGACMPO
HARRIS,1326,NA,HGACMPO
HARRIS,1327,NA,HGACMPO
HARRIS,1328,NA,HGACMPO
HARRIS,1329,NA,HGACMPO
HARRIS,1330,NA,HGACMPO
HARRIS,1331,NA,HGACMPO
HARRIS,1332,NA,HGACMPO
HARRIS,1333,NA,HGACMPO
HARRIS,1334,NA,HGACMPO
HARRIS,1335,NA,HGACMPO
HARRIS,1336,NA,HGACMPO
HARRIS,1337,NA,HGACMPO
HARRIS,1338,NA,HGACMPO
HARRIS,1339,NA,HGACMPO
HARRIS,1340,NA,HGACMPO
HARRIS,1341,NA,HGACMPO
HARRIS,1342,NA,HGACMPO
HARRIS,1343,NA,HGACMPO
HARRIS,1344,NA,HGACMPO
HARRIS,1345,NA,HGACMPO
HARRIS,1346,NA,HGACMPO
HARRIS,1347,NA,HGACMPO
HARRIS,1348,NA,HGACMPO
HARRIS,1349,NA,HGACMPO
HARRIS,1350,NA,HGACMPO
HARRIS,1351,NA,HGACMPO
HARRIS,1352,NA,HGACMPO
HARRIS,1353,NA,HGACMPO
HARRIS,1354,NA,HGACMPO
HARRIS,1355,NA,HGACMPO
HARRIS,1356,NA,HGACMPO
HARRIS,1357,NA,HGACMPO
HARRIS,1358,NA,HGACMPO
HARRIS,1359,NA,HGACMPO
HARRIS,1360,NA,HGACMPO
HARRIS,1361,NA,HGACMPO
HARRIS,1362,NA,HGACMPO
HARRIS,1363,NA,HGACMPO
HARRIS,1364,NA,HGACMPO
HARRIS,1365,NA,HGACMPO
HARRIS,1366,NA,HGACMPO
HARRIS,1367,NA,HGACMPO
HARRIS,1368,NA,HGACMPO
HARRIS,1369,NA,HGACMPO
HARRIS,1370,NA,HGACMPO
HARRIS,1371,NA,HGACMPO
HARRIS,1372,NA,HGACMPO
HARRIS,1373,NA,HGACMPO
HARRIS,1374,NA,HGACMPO
HARRIS,1375,NA,HGACMPO
HARRIS,1376,NA,HGACMPO
HARRIS,1377,NA,HGACMPO
HARRIS,1378,NA,HGACMPO
HARRIS,1379,NA,HGACMPO
HARRIS,1380,NA,HGACMPO
HARRIS,1381,NA,HGACMPO
HARRIS,1382,NA,HGACMPO
HARRIS,1383,NA,HGACMPO
HARRIS,1384,NA,HGACMPO
HARRIS,1385,NA,HGACMPO
HARRIS,1386,NA,HGACMPO
HARRIS,1387,NA,HGACMPO
HARRIS,1388,NA,HGACMPO
HARRIS,1389,NA,HGACMPO
HARRIS,1390,NA,HGACMPO
HARRIS,1391,NA,HGACMPO
HARRIS,1392,NA,HGACMPO
HARRIS,1393,NA,HGACMPO
HARRIS,1394,NA,HGACMPO
HARRIS,1395,NA,HGACMPO
HARRIS,1396,NA,HGACMPO
HARRIS,1398,NA,HGACMPO
HARRIS,1400,NA,HGACMPO
HARRIS,1401,NA,HGACMPO
HARRIS,1402,NA,HGACMPO
HARRIS,1403,NA,HGACMPO
HARRIS,1404,NA,HGACMPO
HARRIS,1405,NA,HGACMPO
HARRIS,1406,NA,HGACMPO
HARRIS,1407,NA,HGACMPO
HARRIS,1408,NA,HGACMPO
HARRIS,1409,NA,HGACMPO
HARRIS,1410,NA,HGACMPO
HARRIS,1411,NA,HGACMPO
HARRIS,1412,NA,HGACMPO
HARRIS,1413,NA,HGACMPO
HARRIS,1414,NA,HGACMPO
HARRIS,1416,NA,HGACMPO
HARRIS,1417,NA,HGACMPO
HARRIS,1418,NA,HGACMPO
HARRIS,1419,NA,HGACMPO
HARRIS,1420,NA,HGACMPO
HARRIS,1421,NA,HGACMPO
HARRIS,1422,NA,HGACMPO
HARRIS,1423,NA,HGACMPO
HARRIS,1424,NA,HGACMPO
HARRIS,1425,NA,HGACMPO
HARRIS,1426,NA,HGACMPO
HARRIS,1427,NA,HGACMPO
HARRIS,1428,NA,HGACMPO
HARRIS,1429,NA,HGACMPO
HARRIS,1430,NA,HGACMPO
HARRIS,1431,NA,HGACMPO
HARRIS,1432,NA,HGACMPO
HARRIS,1433,NA,HGACMPO
HARRIS,1434,NA,HGACMPO
HARRIS,1435,NA,HGACMPO
HARRIS,1436,NA,HGACMPO
HARRIS,1437,NA,HGACMPO
HARRIS,1438,NA,HGACMPO
HARRIS,1439,NA,HGACMPO
HARRIS,1440,NA,HGACMPO
HARRIS,1441,NA,HGACMPO
HARRIS,1442,NA,HGACMPO
HARRIS,1443,NA,HGACMPO
HARRIS,1444,NA,HGACMPO
HARRIS,1445,NA,HGACMPO
HARRIS,1446,NA,HGACMPO
HARRIS,1447,NA,HGACMPO
HARRIS,1448,NA,HGACMPO
HARRIS,1449,NA,HGACMPO
HARRIS,1450,NA,HGACMPO
HARRIS,1451,NA,HGACMPO
HARRIS,1452,NA,HGACMPO
HARRIS,1453,NA,HGACMPO
HARRIS,1454,NA,HGACMPO
HARRIS,1455,NA,HGACMPO
HARRIS,1456,NA,HGACMPO
HARRIS,1457,NA,HGACMPO
HARRIS,1458,NA,HGACMPO
HARRIS,1459,NA,HGACMPO
HARRIS,1460,NA,HGACMPO
HARRIS,1461,NA,HGACMPO
HARRIS,1462,NA,HGACMPO
HARRIS,1463,NA,HGACMPO
HARRIS,1464,NA,HGACMPO
HARRIS,1465,NA,HGACMPO
HARRIS,1466,NA,HGACMPO
HARRIS,1467,NA,HGACMPO
HARRIS,1468,NA,HGACMPO
HARRIS,1469,NA,HGACMPO
HARRIS,1470,NA,HGACMPO
HARRIS,1471,NA,HGACMPO
HARRIS,1472,NA,HGACMPO
HARRIS,1473,NA,HGACMPO
HARRIS,1474,NA,HGACMPO
HARRIS,1475,NA,HGACMPO
HARRIS,1476,NA,HGACMPO
HARRIS,1477,NA,HGACMPO
HARRIS,1480,NA,HGACMPO
HARRIS,1481,NA,HGACMPO
HARRIS,1482,NA,HGACMPO
HARRIS,1483,NA,HGACMPO
HARRIS,1484,NA,HGACMPO
HARRIS,1485,NA,HGACMPO
HARRIS,1487,NA,HGACMPO
HARRIS,1488,NA,HGACMPO
HARRIS,1489,NA,HGACMPO
HARRIS,1490,NA,HGACMPO
HARRIS,1491,NA,HGACMPO
HARRIS,1492,NA,HGACMPO
HARRIS,1493,NA,HGACMPO
HARRIS,1494,NA,HGACMPO
HARRIS,1495,NA,HGACMPO
HARRIS,1496,NA,HGACMPO
HARRIS,1497,NA,HGACMPO
HARRIS,1498,NA,HGACMPO
HARRIS,1500,NA,HGACMPO
HARRIS,1501,NA,HGACMPO
HARRIS,1502,NA,HGACMPO
HARRIS,1503,NA,HGACMPO
HARRIS,1504,NA,HGACMPO
HARRIS,1505,NA,HGACMPO
HARRIS,1506,NA,HGACMPO
HARRIS,1507,NA,HGACMPO
HARRIS,1508,NA,HGACMPO
HARRIS,1509,NA,HGACMPO
HARRIS,1510,NA,HGACMPO
HARRIS,1511,NA,HGACMPO
HARRIS,1512,NA,HGACMPO
HARRIS,1513,NA,HGACMPO
HARRIS,1514,NA,HGACMPO
HARRIS,1515,NA,HGACMPO
HARRIS,1516,NA,HGACMPO
HARRIS,1517,NA,HGACMPO
HARRIS,1518,NA,HGACMPO
HARRIS,1519,NA,HGACMPO
HARRIS,1520,NA,HGACMPO
HARRIS,1521,NA,HGACMPO
HARRIS,1522,NA,HGACMPO
HARRIS,1523,NA,HGACMPO
HARRIS,1524,NA,HGACMPO
HARRIS,1525,NA,HGACMPO
HARRIS,1526,NA,HGACMPO
HARRIS,1527,NA,HGACMPO
HARRIS,1528,NA,HGACMPO
HARRIS,1529,NA,HGACMPO
HARRIS,1530,NA,HGACMPO
HARRIS,1531,NA,HGACMPO
HARRIS,1532,NA,HGACMPO
HARRIS,1533,NA,HGACMPO
HARRIS,1534,NA,HGACMPO
HARRIS,1535,NA,HGACMPO
HARRIS,1536,NA,HGACMPO
HARRIS,1538,NA,HGACMPO
HARRIS,1539,NA,HGACMPO
HARRIS,1540,NA,HGACMPO
HARRIS,1541,NA,HGACMPO
HARRIS,1542,NA,HGACMPO
HARRIS,1543,NA,HGACMPO
HARRIS,1544,NA,HGACMPO
HARRIS,1545,NA,HGACMPO
HARRIS,1546,NA,HGACMPO
HARRIS,1547,NA,HGACMPO
HARRIS,1548,NA,HGACMPO
HARRIS,1549,NA,HGACMPO
HARRIS,1550,NA,HGACMPO
HARRIS,1551,NA,HGACMPO
HARRIS,1552,NA,HGACMPO
HARRIS,1553,NA,HGACMPO
HARRIS,1554,NA,HGACMPO
HARRIS,1555,NA,HGACMPO
HARRIS,1556,NA,HGACMPO
HARRIS,1557,NA,HGACMPO
HARRIS,1558,NA,HGACMPO
HARRIS,1559,NA,HGACMPO
HARRIS,1560,NA,HGACMPO
HARRIS,1561,NA,HGACMPO
HARRIS,1562,NA,HGACMPO
HARRIS,1563,NA,HGACMPO
HARRIS,1564,NA,HGACMPO
HARRIS,1565,NA,HGACMPO
HARRIS,1566,NA,HGACMPO
HARRIS,1567,NA,HGACMPO
HARRIS,1569,NA,HGACMPO
HARRIS,1570,NA,HGACMPO
HARRIS,1571,NA,HGACMPO
HARRIS,1572,NA,HGACMPO
HARRIS,1573,NA,HGACMPO
HARRIS,1574,NA,HGACMPO
HARRIS,1575,NA,HGACMPO
HARRIS,1576,NA,HGACMPO
HARRIS,1577,NA,HGACMPO
HARRIS,1578,NA,HGACMPO
HARRIS,1579,NA,HGACMPO
HARRIS,1580,NA,HGACMPO
HARRIS,1581,NA,HGACMPO
HARRIS,1582,NA,HGACMPO
HARRIS,1583,NA,HGACMPO
HARRIS,1584,NA,HGACMPO
HARRIS,1585,NA,HGACMPO
HARRIS,1586,NA,HGACMPO
HARRIS,1587,NA,HGACMPO
HARRIS,1588,NA,HGACMPO
HARRIS,1589,NA,HGACMPO
HARRIS,1590,NA,HGACMPO
HARRIS,1591,NA,HGACMPO
HARRIS,1592,NA,HGACMPO
HARRIS,1593,NA,HGACMPO
HARRIS,1594,NA,HGACMPO
HARRIS,1595,NA,HGACMPO
HARRIS,1596,NA,HGACMPO
HARRIS,1597,NA,HGACMPO
HARRIS,1598,NA,HGACMPO
HARRIS,1599,NA,HGACMPO
HARRIS,1600,NA,HGACMPO
HARRIS,1601,NA,HGACMPO
HARRIS,1602,NA,HGACMPO
HARRIS,1603,NA,HGACMPO
HARRIS,1604,NA,HGACMPO
HARRIS,1605,NA,HGACMPO
HARRIS,1606,NA,HGACMPO
HARRIS,1607,NA,HGACMPO
HARRIS,1608,NA,HGACMPO
HARRIS,1609,NA,HGACMPO
HARRIS,1610,NA,HGACMPO
HARRIS,1611,NA,HGACMPO
HARRIS,1612,NA,HGACMPO
HARRIS,1613,NA,HGACMPO
HARRIS,1614,NA,HGACMPO
HARRIS,1615,NA,HGACMPO
HARRIS,1616,NA,HGACMPO
HARRIS,1617,NA,HGACMPO
HARRIS,1618,NA,HGACMPO
HARRIS,1619,NA,HGACMPO
HARRIS,1620,NA,HGACMPO
HARRIS,1621,NA,HGACMPO
HARRIS,1622,NA,HGACMPO
HARRIS,1623,NA,HGACMPO
HARRIS,1624,NA,HGACMPO
HARRIS,1625,NA,HGACMPO
HARRIS,1626,NA,HGACMPO
HARRIS,1627,NA,HGACMPO
HARRIS,1628,NA,HGACMPO
HARRIS,1629,NA,HGACMPO
HARRIS,1630,NA,HGACMPO
HARRIS,1631,NA,HGACMPO
HARRIS,1632,NA,HGACMPO
HARRIS,1633,NA,HGACMPO
HARRIS,1634,NA,HGACMPO
HARRIS,1635,NA,HGACMPO
HARRIS,1636,NA,HGACMPO
HARRIS,1637,NA,HGACMPO
HARRIS,1638,NA,HGACMPO
HARRIS,1639,NA,HGACMPO
HARRIS,1640,NA,HGACMPO
HARRIS,1641,NA,HGACMPO
HARRIS,1642,NA,HGACMPO
HARRIS,1643,NA,HGACMPO
HARRIS,1644,NA,HGACMPO
HARRIS,1645,NA,HGACMPO
HARRIS,1647,NA,HGACMPO
HARRIS,1648,NA,HGACMPO
HARRIS,1649,NA,HGACMPO
HARRIS,1650,NA,HGACMPO
HARRIS,1651,NA,HGACMPO
HARRIS,1652,NA,HGACMPO
HARRIS,1653,NA,HGACMPO
HARRIS,1654,NA,HGACMPO
HARRIS,1655,NA,HGACMPO
HARRIS,1656,NA,HGACMPO
HARRIS,1657,NA,HGACMPO
HARRIS,1658,NA,HGACMPO
HARRIS,1659,NA,HGACMPO
HARRIS,1660,NA,HGACMPO
HARRIS,1661,NA,HGACMPO
HARRIS,1662,NA,HGACMPO
HARRIS,1663,NA,HGACMPO
HARRIS,1664,NA,HGACMPO
HARRIS,1665,NA,HGACMPO
HARRIS,1666,NA,HGACMPO
HARRIS,1667,NA,HGACMPO
HARRIS,1668,NA,HGACMPO
HARRIS,1669,NA,HGACMPO
HARRIS,1670,NA,HGACMPO
HARRIS,1671,NA,HGACMPO
HARRIS,1672,NA,HGACMPO
HARRIS,1674,NA,HGACMPO
HARRIS,1675,NA,HGACMPO
HARRIS,1677,NA,HGACMPO
HARRIS,1678,NA,HGACMPO
HARRIS,1679,NA,HGACMPO
